time,BTC Close,ETH Close,ADA Close,USDT Close,XRP Close,LTC Close,TRX Close,TUSD Close,DGB Close,BSV Close
2021-01-12 00:00:00+00:00,34361.557,1050.375,0.265,1.0004,0.284,135.0,0.02848,1.002,0.02551,186.496
2021-01-13 00:00:00+00:00,33679.11,1043.495,0.289,0.9993,0.28948,131.61,0.02849,0.99977,0.0247,191.944
2021-01-14 00:00:00+00:00,37819.86,1130.833,0.31568,1.00099,0.30339,146.975,0.03073,0.997,0.02804,209.397
2021-01-15 00:00:00+00:00,39450.0,1244.362,0.3105,0.99917,0.29601,153.479,0.03038,0.99994,0.02741,223.099
2021-01-16 00:00:00+00:00,37228.298,1187.671,0.30869,1.0001,0.281,145.77,0.02995,1.00062,0.02787,209.722
2021-01-17 00:00:00+00:00,35728.851,1222.846,0.34474,0.9987,0.282,145.5,0.0304,1.00011,0.027,203.792
2021-01-18 00:00:00+00:00,35827.494,1238.475,0.39221,0.99961,0.27701,142.812,0.03037,0.99841,0.0263,199.456
2021-01-19 00:00:00+00:00,36542.518,1258.009,0.37279,0.99982,0.283,150.557,0.03136,0.9992,0.02703,205.702
2021-01-20 00:00:00+00:00,36185.094,1397.503,0.36933,1.0002,0.29403,155.882,0.03106,0.99943,0.02663,204.942
2021-01-21 00:00:00+00:00,35382.608,1369.407,0.37341,1.0003,0.296,149.199,0.03038,0.9998,0.02659,198.632
2021-01-22 00:00:00+00:00,29727.27,1083.95,0.28991,0.9995,0.265,127.42,0.02736,1.00062,0.02252,170.201
2021-01-23 00:00:00+00:00,32521.29,1220.0,0.35021,1.00025,0.2738,136.461,0.0285,0.999,0.02419,178.479
2021-01-24 00:00:00+00:00,31914.429,1236.459,0.3439,1.00061,0.27099,137.013,0.02936,1.00044,0.02464,173.502
2021-01-25 00:00:00+00:00,32534.888,1427.341,0.35886,1.00199,0.2757,142.0,0.0302,0.999,0.02548,175.069
2021-01-26 00:00:00+00:00,32509.245,1351.0,0.34537,1.00069,0.26803,138.938,0.02939,1.0,0.02462,178.538
2021-01-27 00:00:00+00:00,32448.329,1351.13,0.33973,1.00115,0.26883,133.557,0.02898,1.0,0.0225,173.649
2021-01-28 00:00:00+00:00,30217.73,1233.436,0.3074,1.0016,0.24842,121.947,0.02819,1.0,0.02214,162.352
2021-01-29 00:00:00+00:00,34064.84,1343.739,0.357,1.0025,0.26863,136.265,0.03011,1.00095,0.02679,172.356
2021-01-30 00:00:00+00:00,33676.05,1395.525,0.3489,1.0006,0.28797,135.694,0.03305,0.99926,0.02954,172.911
2021-01-31 00:00:00+00:00,33810.44,1378.854,0.36279,1.0012,0.42699,132.877,0.03175,0.9998,0.02863,178.808
2021-02-01 00:00:00+00:00,33353.75,1279.973,0.40517,1.00098,0.478,131.789,0.03311,1.00062,0.02913,172.962
2021-02-02 00:00:00+00:00,34693.79,1383.463,0.42266,0.99964,0.348,135.825,0.0335,0.999,0.02996,179.001
2021-02-03 00:00:00+00:00,36974.854,1531.057,0.41905,1.00021,0.384,144.906,0.03359,0.99875,0.0308,180.75
2021-02-04 00:00:00+00:00,36781.0,1677.796,0.44007,1.00154,0.39622,157.6,0.03432,0.9996,0.03267,185.643
2021-02-05 00:00:00+00:00,38318.177,1614.07,0.4384,1.00129,0.459,146.746,0.03348,1.001,0.03146,178.13
2021-02-06 00:00:00+00:00,39270.478,1679.778,0.635,1.00158,0.44317,155.833,0.0351,0.99943,0.03655,184.604
2021-02-07 00:00:00+00:00,38877.09,1616.175,0.66548,1.00181,0.41944,151.2,0.03608,1.00011,0.03524,183.878
2021-02-08 00:00:00+00:00,46360.53,1749.992,0.67783,0.9981,0.451,167.493,0.04035,0.99841,0.05029,194.0
2021-02-09 00:00:00+00:00,46535.75,1770.923,0.70524,1.00138,0.475,182.769,0.04616,1.0,0.05163,226.437
2021-02-10 00:00:00+00:00,44855.073,1743.243,0.94027,1.00089,0.50533,181.961,0.04629,1.0,0.04893,212.213
2021-02-11 00:00:00+00:00,47961.249,1787.038,0.92865,1.00069,0.52994,183.8,0.05698,0.999,0.05334,225.119
2021-02-12 00:00:00+00:00,47449.619,1846.618,0.92802,1.00259,0.61398,196.701,0.05534,0.99702,0.06873,233.915
2021-02-13 00:00:00+00:00,47274.4,1818.31,0.91448,1.00208,0.635,226.487,0.06032,1.0,0.06388,266.439
2021-02-14 00:00:00+00:00,48655.78,1803.386,0.8445,1.00133,0.593,213.83,0.05552,1.00038,0.05999,262.527
2021-02-15 00:00:00+00:00,47951.857,1776.296,0.86284,1.00051,0.5495,208.514,0.051,1.00015,0.079,237.411
2021-02-16 00:00:00+00:00,49160.0,1781.798,0.87065,1.00041,0.52093,210.167,0.05214,1.0001,0.0729,237.363
2021-02-17 00:00:00+00:00,52150.867,1849.342,0.89294,1.00083,0.53304,237.698,0.05257,1.00005,0.08021,244.3
2021-02-18 00:00:00+00:00,51597.29,1939.0,0.9158,1.00041,0.53259,227.46,0.05484,1.00066,0.07622,239.987
2021-02-19 00:00:00+00:00,55918.102,1956.666,0.92697,1.00089,0.56374,236.662,0.06084,1.0,0.08353,242.416
2021-02-20 00:00:00+00:00,55926.999,1916.241,1.11462,1.001,0.512,227.755,0.05787,0.99984,0.08025,227.717
2021-02-21 00:00:00+00:00,57490.166,1935.739,1.10114,1.00127,0.54417,227.584,0.05943,1.00015,0.07879,241.953
2021-02-22 00:00:00+00:00,54133.688,1779.308,1.09836,1.00072,0.56776,207.599,0.05439,1.0,0.07012,215.209
2021-02-23 00:00:00+00:00,48897.284,1578.324,0.9631,1.00013,0.47613,177.634,0.04541,0.9998,0.05744,189.124
2021-02-24 00:00:00+00:00,49742.749,1627.575,1.04906,1.00129,0.46984,181.681,0.04831,1.00026,0.05958,194.792
2021-02-25 00:00:00+00:00,47068.742,1480.378,1.07663,0.99977,0.43406,179.282,0.04523,0.9999,0.0552,184.186
2021-02-26 00:00:00+00:00,46345.492,1446.938,1.243,1.00058,0.42837,170.05,0.04512,1.0001,0.05423,179.965
2021-02-27 00:00:00+00:00,46198.444,1461.036,1.324,1.00155,0.43761,172.024,0.04669,1.00069,0.054,184.522
2021-02-28 00:00:00+00:00,45224.71,1419.473,1.31469,1.00172,0.41414,165.074,0.04562,1.00012,0.05088,177.124
2021-03-01 00:00:00+00:00,49667.25,1571.841,1.2985,1.00109,0.44658,176.15,0.04776,1.00046,0.05908,185.563
2021-03-02 00:00:00+00:00,48493.266,1488.964,1.22553,1.00101,0.43525,178.998,0.04683,1.00017,0.05748,184.858
2021-03-03 00:00:00+00:00,50427.176,1569.002,1.21499,1.0007,0.44917,188.226,0.049,1.0005,0.0585,189.665
2021-03-04 00:00:00+00:00,48392.579,1539.052,1.11245,1.00021,0.48207,180.765,0.05122,1.00003,0.05868,180.047
2021-03-05 00:00:00+00:00,48755.424,1529.836,1.15855,1.00036,0.45531,180.668,0.05006,1.00064,0.05495,181.253
2021-03-06 00:00:00+00:00,48932.223,1653.817,1.1292,1.00136,0.46266,183.309,0.05034,1.00087,0.05421,181.506
2021-03-07 00:00:00+00:00,50969.804,1728.144,1.1304,1.00035,0.4661,190.807,0.05176,1.00006,0.0551,184.919
2021-03-08 00:00:00+00:00,52382.999,1833.796,1.11888,1.0004,0.47228,191.62,0.05284,0.9998,0.05521,185.231
2021-03-09 00:00:00+00:00,54891.279,1870.0,1.199,1.00058,0.48596,203.85,0.05317,0.9999,0.05915,189.495
2021-03-10 00:00:00+00:00,55857.76,1795.609,1.13311,1.0001,0.46142,200.236,0.05158,0.9999,0.05645,188.311
2021-03-11 00:00:00+00:00,57803.528,1826.235,1.12423,1.0002,0.45152,201.203,0.05144,0.9998,0.06386,186.576
2021-03-12 00:00:00+00:00,57251.782,1768.27,1.03289,0.99984,0.43876,220.54,0.05,1.0,0.062,185.802
2021-03-13 00:00:00+00:00,61200.0,1921.637,1.10199,0.99996,0.45899,226.089,0.0529,1.00054,0.06249,217.576
2021-03-14 00:00:00+00:00,58999.0,1848.267,1.05325,1.00012,0.439,214.0,0.05113,0.99973,0.05871,197.364
2021-03-15 00:00:00+00:00,55608.974,1792.216,1.03022,1.0002,0.43611,201.027,0.05071,0.9998,0.062,190.824
2021-03-16 00:00:00+00:00,56921.11,1805.744,1.2501,1.00034,0.46,201.316,0.05227,1.00036,0.06673,194.746
2021-03-17 00:00:00+00:00,58901.905,1822.11,1.378,1.00011,0.47023,205.995,0.05481,1.0,0.06992,195.218
2021-03-18 00:00:00+00:00,57636.819,1775.586,1.23146,0.99994,0.47158,200.049,0.05339,0.9999,0.06862,202.371
2021-03-19 00:00:00+00:00,58059.805,1809.938,1.29452,0.99998,0.46641,200.274,0.05865,0.99954,0.07614,212.465
2021-03-20 00:00:00+00:00,58136.599,1804.248,1.20062,1.0002,0.52494,199.7,0.06066,1.0002,0.07168,204.922
